,db,model,balance,tt_thresh,pn_thresh,split,auroc,aupr1,bg_aupr1
2059,2_CO,rf_ohe,random_bal_1,0.4,0.4,1,0.861781996345378,0.83013100180368,0.5
2060,2_CO,rf_ohe,random_bal_1,0.4,0.4,2,0.844064432374456,0.823963438225708,0.5
2061,2_CO,rf_ohe,random_bal_1,0.4,0.5,0,0.673130304037936,0.631298738223498,0.5
2062,2_CO,rf_ohe,random_bal_1,0.4,0.5,1,0.685427273978258,0.671713551713106,0.5
2063,2_CO,rf_ohe,random_bal_1,0.4,0.5,2,0.649384092685304,0.624409013103362,0.5
2064,2_CO,rf_ohe,random_bal_1,0.4,0.6,0,0.77320549238208,0.758905618706428,0.551941238195173
2065,2_CO,rf_ohe,random_bal_1,0.4,0.6,1,0.659470495806145,0.667262699246813,0.5
2066,2_CO,rf_ohe,random_bal_1,0.4,0.6,2,0.561541681245483,0.549364323878018,0.5
2067,2_CO,rf_ohe,random_bal_1,0.4,0.7,0,0.700056258244743,0.799242454675442,0.641463414634146
2068,2_CO,rf_ohe,random_bal_1,0.4,0.7,1,0.684437804294692,0.793802764892062,0.671875
2069,2_CO,rf_ohe,random_bal_1,0.4,0.7,2,0.479859977960099,0.479120398065185,0.5
2070,2_CO,rf_ohe,random_bal_1,0.5,0.0,0,0.91940951464761,0.885984111696274,0.5
2071,2_CO,rf_ohe,random_bal_1,0.5,0.0,1,0.892022559122738,0.875130586968054,0.5
2072,2_CO,rf_ohe,random_bal_1,0.5,0.0,2,0.846158717371625,0.834791117913763,0.5
2073,2_CO,rf_ohe,random_bal_1,0.5,0.4,0,0.9196916599514,0.896438329586091,0.5
2074,2_CO,rf_ohe,random_bal_1,0.5,0.4,1,0.874738860813846,0.846884628867911,0.5
2075,2_CO,rf_ohe,random_bal_1,0.5,0.4,2,0.847365022548148,0.832475841584691,0.5
2076,2_CO,rf_ohe,random_bal_1,0.5,0.5,0,0.877948730762584,0.868949345623886,0.5
2077,2_CO,rf_ohe,random_bal_1,0.5,0.5,1,0.838210339873167,0.81775142764649,0.5
2078,2_CO,rf_ohe,random_bal_1,0.5,0.5,2,0.753207816691443,0.722811830457156,0.5
2079,2_CO,rf_ohe,random_bal_1,0.5,0.6,0,0.673384015375357,0.654992857793673,0.5
2080,2_CO,rf_ohe,random_bal_1,0.5,0.6,1,0.691509983154974,0.663366304537336,0.5
2081,2_CO,rf_ohe,random_bal_1,0.5,0.6,2,0.648841656354591,0.635690603154307,0.5
2082,2_CO,rf_ohe,random_bal_1,0.5,0.7,0,0.644917565455463,0.765054325181506,0.628856624319419
2083,2_CO,rf_ohe,random_bal_1,0.5,0.7,1,0.634502889352027,0.760430367201971,0.656603773584906
2084,2_CO,rf_ohe,random_bal_1,0.5,0.7,2,0.508562482870882,0.541467715287284,0.5
2085,2_CO,rf_ohe,random_bal_1,1.0,0.0,0,0.918455013558884,0.914425740977296,0.5
2086,2_CO,rf_ohe,random_bal_1,1.0,0.0,1,0.888761662254649,0.862806649594828,0.5
2087,2_CO,rf_ohe,random_bal_1,1.0,0.0,2,0.814221311226627,0.788833350641455,0.5
2088,2_CO,rf_ohe,random_bal_1,1.0,0.4,0,0.934909284607438,0.930381647211853,0.5
2089,2_CO,rf_ohe,random_bal_1,1.0,0.4,1,0.888531645467459,0.860686909017365,0.5
2090,2_CO,rf_ohe,random_bal_1,1.0,0.4,2,0.831060340867932,0.814155571405623,0.5
2091,2_CO,rf_ohe,random_bal_1,1.0,0.5,0,0.903571515043905,0.888720064754979,0.5
2092,2_CO,rf_ohe,random_bal_1,1.0,0.5,1,0.840087890625,0.797538571790986,0.5
2093,2_CO,rf_ohe,random_bal_1,1.0,0.5,2,0.749082877891742,0.732547025987559,0.5
2094,2_CO,rf_ohe,random_bal_1,1.0,0.6,0,0.722687524212293,0.709366956165861,0.5
2095,2_CO,rf_ohe,random_bal_1,1.0,0.6,1,0.696384902827996,0.66327288199035,0.5
2096,2_CO,rf_ohe,random_bal_1,1.0,0.6,2,0.674191485788401,0.639258929683218,0.5
2097,2_CO,rf_ohe,random_bal_1,1.0,0.7,0,0.593472282925408,0.701538548370469,0.600682593856655
2098,2_CO,rf_ohe,random_bal_1,1.0,0.7,1,0.680111690535492,0.780729771002949,0.658559401309635
2099,2_CO,rf_ohe,random_bal_1,1.0,0.7,2,0.572145590225998,0.563073034236265,0.5
2100,2_CO,rf_ohe,random_lencon_1,0.3,0.0,0,0.88935137010059,0.894045122837303,0.5
2101,2_CO,rf_ohe,random_lencon_1,0.3,0.0,1,0.754872730509078,0.737385408229278,0.5
2102,2_CO,rf_ohe,random_lencon_1,0.3,0.0,2,0.729125,0.681732850472628,0.5
2103,2_CO,rf_ohe,random_lencon_1,0.3,0.4,0,0.755882182911319,0.711561428515409,0.5
2104,2_CO,rf_ohe,random_lencon_1,0.3,0.4,1,0.677042541829833,0.697841183412518,0.5
2105,2_CO,rf_ohe,random_lencon_1,0.3,0.4,2,0.5891125,0.563989895268858,0.5
2106,2_CO,rf_ohe,random_lencon_1,0.3,0.5,0,0.76317699056666,0.790441410010942,0.532951289398281
2107,2_CO,rf_ohe,random_lencon_1,0.3,0.5,1,0.690047614809541,0.671726616173627,0.5
2108,2_CO,rf_ohe,random_lencon_1,0.3,0.5,2,0.5845875,0.598520748886104,0.5
2109,2_CO,rf_ohe,random_lencon_1,0.3,0.6,0,0.725304659498208,0.789316757420615,0.553571428571429
2110,2_CO,rf_ohe,random_lencon_1,0.3,0.6,1,0.738296546813813,0.74533959649211,0.5
2111,2_CO,rf_ohe,random_lencon_1,0.3,0.6,2,0.5319875,0.528854972034295,0.5
2112,2_CO,rf_ohe,random_lencon_1,0.3,0.7,0,0.627075080173552,0.779533063125219,0.62
2113,2_CO,rf_ohe,random_lencon_1,0.3,0.7,1,0.606721698113208,0.745930946184667,0.6625
2114,2_CO,rf_ohe,random_lencon_1,0.3,0.7,2,0.365204081632653,0.414830870051384,0.505050505050505
2115,2_CO,rf_ohe,random_lencon_1,0.4,0.0,0,0.879349853257962,0.866729567011954,0.5
2116,2_CO,rf_ohe,random_lencon_1,0.4,0.0,1,0.8307545098742,0.815482248749472,0.5
2117,2_CO,rf_ohe,random_lencon_1,0.4,0.0,2,0.803272893146311,0.769012039714961,0.499097472924188
2118,2_CO,rf_ohe,random_lencon_1,0.4,0.4,0,0.830805707759256,0.812666165816654,0.5
2119,2_CO,rf_ohe,random_lencon_1,0.4,0.4,1,0.79221136645108,0.772643144668263,0.5
2120,2_CO,rf_ohe,random_lencon_1,0.4,0.4,2,0.753544140885913,0.722278575084309,0.499097472924188
2121,2_CO,rf_ohe,random_lencon_1,0.4,0.5,0,0.670284014515173,0.669352480075752,0.5
2122,2_CO,rf_ohe,random_lencon_1,0.4,0.5,1,0.640902966900388,0.644875580580842,0.5
2123,2_CO,rf_ohe,random_lencon_1,0.4,0.5,2,0.602474093306606,0.605409873138053,0.5
2124,2_CO,rf_ohe,random_lencon_1,0.4,0.6,0,0.751553859716298,0.743016187564316,0.551941238195173
2125,2_CO,rf_ohe,random_lencon_1,0.4,0.6,1,0.649593095260192,0.629896466527481,0.5
2126,2_CO,rf_ohe,random_lencon_1,0.4,0.6,2,0.56252759075109,0.552480573516469,0.5
2127,2_CO,rf_ohe,random_lencon_1,0.4,0.7,0,0.605222317063708,0.743487350602399,0.641463414634146
2128,2_CO,rf_ohe,random_lencon_1,0.4,0.7,1,0.682485076045005,0.788337962197811,0.671875
2129,2_CO,rf_ohe,random_lencon_1,0.4,0.7,2,0.483259158494354,0.488402143567443,0.5
2130,2_CO,rf_ohe,random_lencon_1,0.5,0.0,0,0.893324513841013,0.864285788647997,0.498561151079137
2131,2_CO,rf_ohe,random_lencon_1,0.5,0.0,1,0.846893600275469,0.814551283595257,0.498210450966356
2132,2_CO,rf_ohe,random_lencon_1,0.5,0.0,2,0.830865831385305,0.801461345535759,0.498205312275664
2133,2_CO,rf_ohe,random_lencon_1,0.5,0.4,0,0.89338765809354,0.883567957537771,0.498561151079137
2134,2_CO,rf_ohe,random_lencon_1,0.5,0.4,1,0.85046300851001,0.826482710843238,0.498210450966356
2135,2_CO,rf_ohe,random_lencon_1,0.5,0.4,2,0.785932352929051,0.747802100518799,0.498205312275664
2136,2_CO,rf_ohe,random_lencon_1,0.5,0.5,0,0.761040410251314,0.763624730786078,0.498561151079137
2137,2_CO,rf_ohe,random_lencon_1,0.5,0.5,1,0.774275665305721,0.754000664098473,0.498210450966356
2138,2_CO,rf_ohe,random_lencon_1,0.5,0.5,2,0.675660577275894,0.63763080576841,0.498205312275664
2139,2_CO,rf_ohe,random_lencon_1,0.5,0.6,0,0.581123542162503,0.585797183687587,0.5
2140,2_CO,rf_ohe,random_lencon_1,0.5,0.6,1,0.648843143083631,0.624875168923651,0.5
2141,2_CO,rf_ohe,random_lencon_1,0.5,0.6,2,0.603598983464691,0.572005691084721,0.5
2142,2_CO,rf_ohe,random_lencon_1,0.5,0.7,0,0.59600369747069,0.727242222427255,0.628856624319419
2143,2_CO,rf_ohe,random_lencon_1,0.5,0.7,1,0.640938802576734,0.763081487268073,0.656603773584906
2144,2_CO,rf_ohe,random_lencon_1,0.5,0.7,2,0.511687249291996,0.54407652411487,0.5
2145,2_CO,rf_ohe,random_lencon_1,1.0,0.0,0,0.893642213745352,0.881100346195615,0.498230714791224
2146,2_CO,rf_ohe,random_lencon_1,1.0,0.0,1,0.85133177645095,0.810175661021664,0.498583569405099
2147,2_CO,rf_ohe,random_lencon_1,1.0,0.0,2,0.826058217003801,0.808460139462883,0.498228206945429
2148,2_CO,rf_ohe,random_lencon_1,1.0,0.4,0,0.907323855622516,0.894548545322336,0.498230714791224
2149,2_CO,rf_ohe,random_lencon_1,1.0,0.4,1,0.850630577491012,0.804008965728861,0.498583569405099
2150,2_CO,rf_ohe,random_lencon_1,1.0,0.4,2,0.803527657898755,0.764658337323999,0.498228206945429
2151,2_CO,rf_ohe,random_lencon_1,1.0,0.5,0,0.802716093409411,0.781623235318156,0.498230714791224
2152,2_CO,rf_ohe,random_lencon_1,1.0,0.5,1,0.799038785631741,0.741044761918144,0.498583569405099
2153,2_CO,rf_ohe,random_lencon_1,1.0,0.5,2,0.699790446110696,0.665738495546699,0.498228206945429
2154,2_CO,rf_ohe,random_lencon_1,1.0,0.6,0,0.626232809271694,0.63408701867383,0.5
2155,2_CO,rf_ohe,random_lencon_1,1.0,0.6,1,0.70170252776343,0.658554090374792,0.5
2156,2_CO,rf_ohe,random_lencon_1,1.0,0.6,2,0.586788131916911,0.55749589873447,0.499289772727273
2157,2_CO,rf_ohe,random_lencon_1,1.0,0.7,0,0.607833139083139,0.710387039008904,0.600682593856655
2158,2_CO,rf_ohe,random_lencon_1,1.0,0.7,1,0.643502879825654,0.76142486092748,0.658559401309635
2159,2_CO,rf_ohe,random_lencon_1,1.0,0.7,2,0.554625674562786,0.553877739770526,0.5
2160,2_CO,rf_t5,minsize,0.3,0.0,0,0.916616885702907,0.942567959367418,0.63265306122449
2161,2_CO,rf_t5,minsize,0.3,0.0,1,0.970081640780565,0.971826805268688,0.63265306122449
2162,2_CO,rf_t5,minsize,0.3,0.0,2,0.918707686180804,0.940321839244442,0.63265306122449
2163,2_CO,rf_t5,minsize,0.3,0.4,0,0.824546993229789,0.881753437635058,0.63265306122449
2164,2_CO,rf_t5,minsize,0.3,0.4,1,0.868204898446834,0.884656755923193,0.63265306122449
2165,2_CO,rf_t5,minsize,0.3,0.4,2,0.712913181999204,0.749546848038434,0.63265306122449
2166,2_CO,rf_t5,minsize,0.3,0.5,0,0.793508562325767,0.865247515877672,0.63265306122449
2167,2_CO,rf_t5,minsize,0.3,0.5,1,0.832113699721227,0.878282469687983,0.63265306122449
2168,2_CO,rf_t5,minsize,0.3,0.5,2,0.640282755874154,0.765189836043744,0.63265306122449
2169,2_CO,rf_t5,minsize,0.3,0.6,0,0.799308044603744,0.882879783376793,0.63265306122449
2170,2_CO,rf_t5,minsize,0.3,0.6,1,0.873730585424134,0.864830066302782,0.63265306122449
2171,2_CO,rf_t5,minsize,0.3,0.6,2,0.478195937873357,0.600746640612396,0.63265306122449
2172,2_CO,rf_t5,minsize,0.3,0.7,0,0.844583831142971,0.894308161050539,0.63265306122449
2173,2_CO,rf_t5,minsize,0.3,0.7,1,0.853320390282756,0.875303474005637,0.63265306122449
2174,2_CO,rf_t5,minsize,0.3,0.7,2,0.46694544006372,0.611512860332392,0.63265306122449
2175,2_CO,rf_t5,minsize,0.4,0.0,0,0.947854440461967,0.965927547507532,0.63265306122449
2176,2_CO,rf_t5,minsize,0.4,0.0,1,0.962514934289128,0.972166002398142,0.63265306122449
2177,2_CO,rf_t5,minsize,0.4,0.0,2,0.910244922341697,0.931780090684855,0.63265306122449
2178,2_CO,rf_t5,minsize,0.4,0.4,0,0.905988649940263,0.937756957069596,0.63265306122449
2179,2_CO,rf_t5,minsize,0.4,0.4,1,0.960249900438072,0.977150464778688,0.63265306122449
2180,2_CO,rf_t5,minsize,0.4,0.4,2,0.867532855436081,0.885961173349783,0.63265306122449
2181,2_CO,rf_t5,minsize,0.4,0.5,0,0.770136399840701,0.802736656216306,0.63265306122449
2182,2_CO,rf_t5,minsize,0.4,0.5,1,0.792587614496217,0.872890110047537,0.63265306122449
2183,2_CO,rf_t5,minsize,0.4,0.5,2,0.689590800477897,0.821152114756449,0.63265306122449
2184,2_CO,rf_t5,minsize,0.4,0.6,0,0.824098964555954,0.847129106232207,0.63265306122449
2185,2_CO,rf_t5,minsize,0.4,0.6,1,0.841074273197929,0.884550214708223,0.63265306122449
2186,2_CO,rf_t5,minsize,0.4,0.6,2,0.57078853046595,0.720189324946657,0.63265306122449
2187,2_CO,rf_t5,minsize,0.4,0.7,0,0.681924532058941,0.710069085544164,0.63265306122449
2188,2_CO,rf_t5,minsize,0.4,0.7,1,0.762669255276782,0.821894830504618,0.63265306122449
2189,2_CO,rf_t5,minsize,0.4,0.7,2,0.578753484667463,0.692615666303854,0.63265306122449
2190,2_CO,rf_t5,minsize,0.5,0.0,0,0.954525089605735,0.96731775384036,0.63265306122449
2191,2_CO,rf_t5,minsize,0.5,0.0,1,0.96970828355237,0.978562530745163,0.63265306122449
2192,2_CO,rf_t5,minsize,0.5,0.0,2,0.903549382716049,0.917395457255949,0.63265306122449
2193,2_CO,rf_t5,minsize,0.5,0.4,0,0.922267025089606,0.949497374445262,0.63265306122449
2194,2_CO,rf_t5,minsize,0.5,0.4,1,0.946784149741139,0.94699192105636,0.63265306122449
2195,2_CO,rf_t5,minsize,0.5,0.4,2,0.841721425726802,0.878683661276316,0.63265306122449
2196,2_CO,rf_t5,minsize,0.5,0.5,0,0.782730983671844,0.831786911344258,0.63265306122449
2197,2_CO,rf_t5,minsize,0.5,0.5,1,0.904495221027479,0.944502097613549,0.63265306122449
2198,2_CO,rf_t5,minsize,0.5,0.5,2,0.755923934687376,0.819602668426179,0.63265306122449
2199,2_CO,rf_t5,minsize,0.5,0.6,0,0.763913779370769,0.826861793985506,0.63265306122449
2200,2_CO,rf_t5,minsize,0.5,0.6,1,0.856456590999602,0.903924044169023,0.63265306122449
2201,2_CO,rf_t5,minsize,0.5,0.6,2,0.702558741537236,0.823761534425222,0.63265306122449
2202,2_CO,rf_t5,minsize,0.5,0.7,0,0.774168657905217,0.847600528121462,0.63265306122449
2203,2_CO,rf_t5,minsize,0.5,0.7,1,0.835249900438072,0.857749174152458,0.63265306122449
2204,2_CO,rf_t5,minsize,0.5,0.7,2,0.687923138191955,0.837111762692917,0.63265306122449
2205,2_CO,rf_t5,minsize,1.0,0.0,0,0.935110513739546,0.940758860576952,0.63265306122449
2206,2_CO,rf_t5,minsize,1.0,0.0,1,0.949970131421744,0.963325447972503,0.63265306122449
2207,2_CO,rf_t5,minsize,1.0,0.0,2,0.929385702907208,0.955528074963324,0.63265306122449
2208,2_CO,rf_t5,minsize,1.0,0.4,0,0.908950617283951,0.9150701174494,0.63265306122449
2209,2_CO,rf_t5,minsize,1.0,0.4,1,0.919205495818399,0.936359954474586,0.63265306122449
2210,2_CO,rf_t5,minsize,1.0,0.4,2,0.861907606531262,0.911500026480881,0.63265306122449
2211,2_CO,rf_t5,minsize,1.0,0.5,0,0.818523496614894,0.882885312673594,0.63265306122449
2212,2_CO,rf_t5,minsize,1.0,0.5,1,0.914824771007567,0.925833338543676,0.63265306122449
2213,2_CO,rf_t5,minsize,1.0,0.5,2,0.804485264834727,0.857078633997024,0.63265306122449
2214,2_CO,rf_t5,minsize,1.0,0.6,0,0.707337714058144,0.799099143699747,0.63265306122449
2215,2_CO,rf_t5,minsize,1.0,0.6,1,0.871664675428116,0.893615623146188,0.63265306122449
2216,2_CO,rf_t5,minsize,1.0,0.6,2,0.739794902429311,0.837440112388069,0.63265306122449
2217,2_CO,rf_t5,minsize,1.0,0.7,0,0.814068100358423,0.86946789278259,0.63265306122449
2218,2_CO,rf_t5,minsize,1.0,0.7,1,0.873606133014735,0.898539534204076,0.63265306122449
2219,2_CO,rf_t5,minsize,1.0,0.7,2,0.707113699721227,0.834194856378903,0.63265306122449
2220,2_CO,rf_t5,nobal,0.3,0.0,0,0.865512887523741,0.318953893582067,0.0358727097396336
2221,2_CO,rf_t5,nobal,0.3,0.0,1,0.94691366777213,0.495145299521931,0.0237455197132616
2222,2_CO,rf_t5,nobal,0.3,0.0,2,0.895906989853439,0.463015566931195,0.0431499460625674
2223,2_CO,rf_t5,nobal,0.3,0.4,0,0.82396515482254,0.754805976955355,0.411504424778761
2224,2_CO,rf_t5,nobal,0.3,0.4,1,0.867837281037511,0.661032563007489,0.201904761904762
2225,2_CO,rf_t5,nobal,0.3,0.4,2,0.784371559633028,0.596216054749785,0.268456375838926
2226,2_CO,rf_t5,nobal,0.3,0.5,0,0.826093409855531,0.835917930781527,0.532951289398281
2227,2_CO,rf_t5,nobal,0.3,0.5,1,0.816956374439696,0.686717265660397,0.369337979094077
2228,2_CO,rf_t5,nobal,0.3,0.5,2,0.678225,0.582473997411548,0.4
2229,2_CO,rf_t5,nobal,0.3,0.6,0,0.837150537634409,0.886324230546074,0.553571428571429
2230,2_CO,rf_t5,nobal,0.3,0.6,1,0.828634219554031,0.72639218507465,0.490740740740741
2231,2_CO,rf_t5,nobal,0.3,0.6,2,0.571761133603239,0.535101624955493,0.447427293064877
2232,2_CO,rf_t5,nobal,0.3,0.7,0,0.806569515185814,0.884338202586998,0.62
2233,2_CO,rf_t5,nobal,0.3,0.7,1,0.799244409503843,0.825045866109771,0.6625
2234,2_CO,rf_t5,nobal,0.3,0.7,2,0.575446428571429,0.611432375971879,0.505050505050505
2235,2_CO,rf_t5,nobal,0.4,0.0,0,0.918490346766975,0.363196969093353,0.0204414736514845
2236,2_CO,rf_t5,nobal,0.4,0.0,1,0.920483299353376,0.268297142513067,0.0150799859721061
2237,2_CO,rf_t5,nobal,0.4,0.0,2,0.895820668614238,0.327788010663284,0.0221421421421421
2238,2_CO,rf_t5,nobal,0.4,0.4,0,0.899974341267133,0.461077305591697,0.070011979235991
2239,2_CO,rf_t5,nobal,0.4,0.4,1,0.915546862356526,0.363656533810249,0.0374163319946452
2240,2_CO,rf_t5,nobal,0.4,0.4,2,0.86741960598242,0.371181604774281,0.0733908427339084
2241,2_CO,rf_t5,nobal,0.4,0.5,0,0.800715117417334,0.694087195597406,0.416139240506329
2242,2_CO,rf_t5,nobal,0.4,0.5,1,0.805340001745277,0.640762232322083,0.254206457480673
2243,2_CO,rf_t5,nobal,0.4,0.5,2,0.781302664705946,0.562413179156563,0.269493177387914
2244,2_CO,rf_t5,nobal,0.4,0.6,0,0.81905993713324,0.793002011145378,0.551941238195173
2245,2_CO,rf_t5,nobal,0.4,0.6,1,0.797860967481069,0.749665310274773,0.489063867016623
2246,2_CO,rf_t5,nobal,0.4,0.6,2,0.760915718634834,0.633705270559527,0.368421052631579
2247,2_CO,rf_t5,nobal,0.4,0.7,0,0.772241406068131,0.80751637623621,0.641463414634146
2248,2_CO,rf_t5,nobal,0.4,0.7,1,0.833477494479283,0.881604682128133,0.671875
2249,2_CO,rf_t5,nobal,0.4,0.7,2,0.719854087422835,0.719805375977125,0.488084730803177
2250,2_CO,rf_t5,nobal,0.5,0.0,0,0.889283502915708,0.368820027098912,0.0247340995074595
2251,2_CO,rf_t5,nobal,0.5,0.0,1,0.918941267296562,0.234855331056374,0.0142587888224207
2252,2_CO,rf_t5,nobal,0.5,0.0,2,0.869816167649179,0.327526670379088,0.0238496168253205
2253,2_CO,rf_t5,nobal,0.5,0.4,0,0.865117837088904,0.358610675413325,0.0311320754716981
2254,2_CO,rf_t5,nobal,0.5,0.4,1,0.902063289843351,0.242241520307026,0.0178543943358473
2255,2_CO,rf_t5,nobal,0.5,0.4,2,0.858752325113791,0.350583815708245,0.0362591431556949
2256,2_CO,rf_t5,nobal,0.5,0.5,0,0.86606314017597,0.507592752720307,0.136176066024759
2257,2_CO,rf_t5,nobal,0.5,0.5,1,0.892972004064001,0.472093568169558,0.0746140651801029
2258,2_CO,rf_t5,nobal,0.5,0.5,2,0.824654747781008,0.514580483269314,0.143953536610662
2259,2_CO,rf_t5,nobal,0.5,0.6,0,0.792187312929671,0.708202285971436,0.430702299564947
2260,2_CO,rf_t5,nobal,0.5,0.6,1,0.847271451483561,0.756663325668053,0.392998306041784
2261,2_CO,rf_t5,nobal,0.5,0.6,2,0.793342881144337,0.678020716479961,0.318933823529412
2262,2_CO,rf_t5,nobal,0.5,0.7,0,0.787106129404418,0.845908394209214,0.628856624319419
2263,2_CO,rf_t5,nobal,0.5,0.7,1,0.79728748263231,0.851971304360706,0.656603773584906
2264,2_CO,rf_t5,nobal,0.5,0.7,2,0.746470107280873,0.736873688001657,0.468918918918919
2265,2_CO,rf_t5,nobal,1.0,0.0,0,0.879491425414699,0.359443619969038,0.0126627814950716
2266,2_CO,rf_t5,nobal,1.0,0.0,1,0.904734354220182,0.2828124112832,0.012663009263423
2267,2_CO,rf_t5,nobal,1.0,0.0,2,0.875798663498977,0.265608010027646,0.0126452494873548
2268,2_CO,rf_t5,nobal,1.0,0.4,0,0.878854798280567,0.40409628875354,0.0132383083548017
2269,2_CO,rf_t5,nobal,1.0,0.4,1,0.918947117675083,0.323303261639161,0.0132383083548017
2270,2_CO,rf_t5,nobal,1.0,0.4,2,0.868247875266757,0.271625114339301,0.0132197525292414
2271,2_CO,rf_t5,nobal,1.0,0.5,0,0.931907531353564,0.454683576065822,0.0346968950221784
2272,2_CO,rf_t5,nobal,1.0,0.5,1,0.914515523746618,0.428574908491065,0.0395394552092109
2273,2_CO,rf_t5,nobal,1.0,0.5,2,0.83968125101846,0.425776976369824,0.0703633269942949
2274,2_CO,rf_t5,nobal,1.0,0.6,0,0.844258897521066,0.65380200983197,0.256653299307328
2275,2_CO,rf_t5,nobal,1.0,0.6,1,0.850287407904595,0.718848576390663,0.325925925925926
2276,2_CO,rf_t5,nobal,1.0,0.6,2,0.795994286428641,0.625442755242456,0.267707539984768
2277,2_CO,rf_t5,nobal,1.0,0.7,0,0.784271501068376,0.821990768678608,0.600682593856655
2278,2_CO,rf_t5,nobal,1.0,0.7,1,0.778636752801993,0.840337630894195,0.658559401309635
2279,2_CO,rf_t5,nobal,1.0,0.7,2,0.75443661839442,0.709399532202359,0.436374922408442
2280,2_CO,rf_t5,random_bal_1,0.3,0.0,0,0.929500520291363,0.922900588001177,0.5
2281,2_CO,rf_t5,random_bal_1,0.3,0.0,1,0.969461997152011,0.964105612129971,0.5
2282,2_CO,rf_t5,random_bal_1,0.3,0.0,2,0.9089625,0.899211176744361,0.5
2283,2_CO,rf_t5,random_bal_1,0.3,0.4,0,0.85819169846225,0.865137041325837,0.5
2284,2_CO,rf_t5,random_bal_1,0.3,0.4,1,0.876546368814525,0.851333856403952,0.5
2285,2_CO,rf_t5,random_bal_1,0.3,0.4,2,0.8282,0.829825271812107,0.5
2286,2_CO,rf_t5,random_bal_1,0.3,0.5,0,0.793472524572861,0.825077197541413,0.532951289398281
2287,2_CO,rf_t5,random_bal_1,0.3,0.5,1,0.843627625489498,0.798274668264542,0.5
2288,2_CO,rf_t5,random_bal_1,0.3,0.5,2,0.6182375,0.660699499373762,0.5
2289,2_CO,rf_t5,random_bal_1,0.3,0.6,0,0.827311827956989,0.880583360621868,0.553571428571429
2290,2_CO,rf_t5,random_bal_1,0.3,0.6,1,0.853873709505162,0.780489708116725,0.5
2291,2_CO,rf_t5,random_bal_1,0.3,0.6,2,0.56065,0.566209466577503,0.5
2292,2_CO,rf_t5,random_bal_1,0.3,0.7,0,0.84125636672326,0.895203196994156,0.62
2293,2_CO,rf_t5,random_bal_1,0.3,0.7,1,0.821846610761705,0.838722134115278,0.6625
2294,2_CO,rf_t5,random_bal_1,0.3,0.7,2,0.535956632653061,0.567878871879192,0.505050505050505
2295,2_CO,rf_t5,random_bal_1,0.4,0.0,0,0.954750321675895,0.947148859647609,0.5
2296,2_CO,rf_t5,random_bal_1,0.4,0.0,1,0.974169629513474,0.970700049370863,0.5
2297,2_CO,rf_t5,random_bal_1,0.4,0.0,2,0.944736747446936,0.94122112188899,0.5
2298,2_CO,rf_t5,random_bal_1,0.4,0.4,0,0.914271566742327,0.876485024732953,0.5
2299,2_CO,rf_t5,random_bal_1,0.4,0.4,1,0.953237156819135,0.937480941003699,0.5
2300,2_CO,rf_t5,random_bal_1,0.4,0.4,2,0.893842234859013,0.869297418921125,0.5
2301,2_CO,rf_t5,random_bal_1,0.4,0.5,0,0.796807457097833,0.765475612993224,0.5
2302,2_CO,rf_t5,random_bal_1,0.4,0.5,1,0.867940770798865,0.857418302439391,0.5
2303,2_CO,rf_t5,random_bal_1,0.4,0.5,2,0.778801474122737,0.756061159989489,0.5
2304,2_CO,rf_t5,random_bal_1,0.4,0.6,0,0.807641962226516,0.764936643084165,0.551941238195173
2305,2_CO,rf_t5,random_bal_1,0.4,0.6,1,0.797110864340552,0.78315314927149,0.5
2306,2_CO,rf_t5,random_bal_1,0.4,0.6,2,0.72461569149371,0.716514275939165,0.5
2307,2_CO,rf_t5,random_bal_1,0.4,0.7,0,0.826184656372055,0.859547203848898,0.641463414634146
2308,2_CO,rf_t5,random_bal_1,0.4,0.7,1,0.818442142234629,0.874491667090106,0.671875
2309,2_CO,rf_t5,random_bal_1,0.4,0.7,2,0.73887132164194,0.722493082719276,0.5
2310,2_CO,rf_t5,random_bal_1,0.5,0.0,0,0.947917642722838,0.939007309518133,0.5
2311,2_CO,rf_t5,random_bal_1,0.5,0.0,1,0.97631684337429,0.972881210189557,0.5
2312,2_CO,rf_t5,random_bal_1,0.5,0.0,2,0.923068458337832,0.918282652727531,0.5
2313,2_CO,rf_t5,random_bal_1,0.5,0.4,0,0.936095650381365,0.913474348618819,0.5
2314,2_CO,rf_t5,random_bal_1,0.5,0.4,1,0.971889863258026,0.963198567789241,0.5
2315,2_CO,rf_t5,random_bal_1,0.5,0.4,2,0.912391307958707,0.892296935437462,0.5
2316,2_CO,rf_t5,random_bal_1,0.5,0.5,0,0.905910267382129,0.883939547836791,0.5
2317,2_CO,rf_t5,random_bal_1,0.5,0.5,1,0.944896535209407,0.937278233314736,0.5
2318,2_CO,rf_t5,random_bal_1,0.5,0.5,2,0.850972518665548,0.84089942803078,0.5
2319,2_CO,rf_t5,random_bal_1,0.5,0.6,0,0.792831427030561,0.757563315222503,0.5
2320,2_CO,rf_t5,random_bal_1,0.5,0.6,1,0.864047636741974,0.850115430482567,0.5
2321,2_CO,rf_t5,random_bal_1,0.5,0.6,2,0.795462756106271,0.795929472562614,0.5
2322,2_CO,rf_t5,random_bal_1,0.5,0.7,0,0.804909027402915,0.867079687995638,0.628856624319419
2323,2_CO,rf_t5,random_bal_1,0.5,0.7,1,0.783334122773778,0.842218927241063,0.656603773584906
